frame,G908R_febuxostat_rep1,G908R_febuxostat_rep2,G908R_febuxostat_rep3,G908R_natural_rep1,G908R_natural_rep2,G908R_natural_rep3,R702W_febuxostat_rep1,R702W_febuxostat_rep2,R702W_febuxostat_rep3,R702W_natural_rep1,R702W_natural_rep2,R702W_natural_rep3
220,180.4967,132.4231,128.8341,130.3750,184.6804,183.1072,129.2126,128.6404,187.9985,182.6075,183.1274,128.7108
221,180.8898,132.7669,128.7014,130.0271,184.8546,182.8419,129.3033,127.9915,187.4211,183.1455,183.5730,129.2274
222,181.4338,132.8750,129.2135,130.5924,185.1153,181.6695,129.7213,127.9796,187.8364,183.0344,184.6463,129.1652
223,181.2621,132.2846,129.2405,130.8116,185.6478,181.6119,129.8357,128.7407,187.3624,182.8020,184.5661,129.4137
224,182.0448,132.5119,129.1225,131.1435,184.8890,181.5284,129.9586,129.1258,186.7268,183.0495,184.6734,129.1398
225,182.3976,132.4641,129.3777,130.8819,184.7275,181.5044,128.8093,129.2584,187.8032,182.1086,184.0824,129.0468
226,182.4317,132.1563,129.5270,130.2248,184.0160,181.5486,129.7482,129.7292,188.0444,182.2533,184.5168,129.0335
227,183.2399,131.3455,128.6131,129.7467,184.1994,181.8997,129.8048,127.5260,188.0263,183.7040,184.1920,128.3319
228,183.3009,131.9155,129.4051,129.9718,183.7513,181.7494,129.9817,128.0880,187.0503,184.0326,183.8598,128.4761
229,183.2596,132.1213,129.7890,130.5312,183.5283,182.2016,129.6635,127.9569,186.8434,183.8248,184.8670,128.4758
230,181.6154,131.4541,128.7481,130.7627,183.1922,181.3563,129.8024,127.4535,186.8246,183.1857,184.7489,128.9600
231,180.9218,131.0509,129.8059,131.2460,183.5605,182.0154,129.6214,127.5078,186.5752,183.0584,184.6026,129.0673
232,181.2739,131.5137,130.1018,130.4935,183.2498,181.9479,129.9142,127.8790,186.9724,182.9991,183.7262,129.0965
233,181.0915,131.8008,128.9032,130.3602,183.4139,182.0634,129.9700,127.3738,186.8260,182.8245,183.9827,129.9495
234,180.8968,132.2644,129.4418,130.3559,183.2003,181.0460,129.8714,127.5500,187.0937,183.2747,184.3558,129.6705
235,182.1264,131.8233,129.3284,129.7281,182.9146,181.8199,130.2662,127.3712,186.3226,182.7377,183.8436,129.9149
236,183.0886,132.5618,130.0244,129.5769,183.2446,182.1945,130.3225,127.7627,187.9207,182.7528,183.9296,129.2733
237,183.7704,132.2171,129.6610,128.9139,183.5321,181.9216,130.1012,128.0427,187.6048,182.4064,184.1641,129.8918
238,182.5321,132.3828,128.4633,129.9552,183.9319,182.1972,130.3222,128.5749,187.8927,182.1427,184.2589,129.9865
239,182.6400,132.1190,129.7433,128.8922,183.7231,182.2916,130.0487,128.4518,188.7338,181.6765,184.4782,129.5257
240,182.4547,132.1377,129.1599,128.8641,183.1699,182.4193,130.1913,128.0623,188.0326,182.6265,184.1621,130.0730
241,181.8615,131.7813,129.7349,128.9217,182.8511,181.4170,129.8647,128.5684,186.6388,182.5232,184.4093,130.4375
242,182.1198,132.0025,129.1553,128.8028,183.7093,182.4021,129.9744,127.8651,186.6363,183.1065,184.7611,130.0214
243,181.6294,132.0193,129.9982,129.4413,184.7007,182.0400,129.0748,128.5332,187.0842,183.0186,185.0956,130.2857
244,180.7682,131.6102,128.9247,129.7514,184.3176,182.7799,129.6980,129.0938,186.5575,182.2846,184.7469,130.6493
245,181.5484,131.9117,129.3703,129.3788,130.8914,183.1234,129.8269,128.8706,186.8059,182.5000,184.8045,130.5151
246,182.1144,132.6468,129.5194,129.8096,131.8586,183.0611,130.3041,128.5523,186.7104,181.8515,184.4731,130.8792
247,182.6594,133.2903,129.4418,129.8830,184.7770,183.2886,130.1541,128.7157,186.8926,181.6010,184.2240,130.5977
248,182.4826,132.6432,129.6885,130.4661,184.2561,182.3800,129.6848,128.9268,186.5725,181.9919,184.2868,130.2228
249,182.7642,132.7853,129.8107,130.1335,184.9279,182.9987,129.3667,128.2645,186.1468,181.8170,184.3217,130.2385
250,181.9702,132.3915,129.0765,129.9468,184.7163,182.8075,129.7802,128.3684,187.5130,181.4975,183.7867,130.0746
251,182.7994,132.1499,129.6477,129.6143,184.4367,182.5934,130.1119,129.4135,187.7135,180.6851,183.4217,130.0527
252,183.3380,132.8264,129.2064,129.5260,183.6973,182.6575,130.1800,128.3413,188.3232,181.2947,183.1546,130.6658
253,182.6805,132.5536,129.2009,129.5807,183.7661,182.6333,130.0095,128.1494,189.1378,181.2989,183.6510,130.6399
254,181.9192,131.8370,128.7071,129.5778,184.2960,182.6701,129.1240,127.7892,187.3746,182.2968,183.4631,130.5029
255,181.8637,132.0083,129.7800,129.2742,184.3579,182.6541,129.3721,128.4906,186.9622,182.4290,183.9333,131.3754
256,181.8293,131.5182,129.3506,129.9112,184.4424,182.8261,129.1758,128.8485,187.5954,182.3086,184.0708,131.1720
257,182.3548,131.6447,128.9242,130.3137,184.6064,182.7734,129.3260,129.1280,186.9438,182.8714,183.7370,131.0562
258,182.1776,131.9858,129.2900,129.8873,184.9409,182.7584,128.8614,129.0590,186.4319,182.6492,183.9912,130.3381
259,182.0101,132.2417,129.0592,131.1613,184.2547,183.4381,129.1401,128.6742,186.2165,183.1039,183.7148,130.6045
260,181.6634,132.5273,128.8173,130.3634,184.7424,182.9193,129.5025,129.3091,186.3644,182.8355,184.2892,130.9335
261,181.9462,131.9103,129.4543,130.5336,184.1679,183.9015,129.4829,128.9926,185.5076,182.6847,183.6305,131.0088
262,181.4839,132.5631,129.5800,130.7319,184.6180,183.3877,129.8951,128.6478,185.5658,182.8047,183.5670,130.7662
263,182.2795,132.4357,129.0964,130.3123,185.0285,183.1312,130.2766,128.3838,185.5420,181.8274,183.7954,131.0870
264,182.9535,131.8269,129.2184,130.5763,185.1412,182.8775,130.0025,128.7215,186.6352,182.3920,183.4108,130.3889
265,182.1269,132.5959,130.0383,131.2299,185.8999,183.6620,129.8713,130.0268,185.7269,181.9203,183.4182,130.5088
266,181.4991,132.4124,129.1218,129.8287,184.6714,183.6123,130.2801,129.6902,186.5174,182.7589,182.9954,131.0760
267,182.0286,132.4343,129.6027,130.5546,184.3444,184.2071,130.3772,128.9295,185.9514,182.1843,183.2238,130.9953
268,182.6895,132.2764,130.0652,130.3650,185.2648,184.1497,130.3220,129.5729,185.9834,182.4939,182.8438,130.9010
269,181.9455,131.3895,129.6503,130.3786,185.4796,183.3165,130.3508,129.2634,186.7504,182.4096,183.6067,131.2940
270,181.3311,132.1282,129.8971,130.3128,185.0285,184.0778,130.2069,129.7786,186.9302,181.2365,183.5707,131.7758
271,182.3725,133.0075,129.1706,129.9558,184.2924,183.9896,130.2139,129.4595,186.7124,182.3842,183.9319,131.8072
272,182.3268,133.6203,128.7197,130.6469,184.1463,183.8953,130.3124,129.1604,186.8999,182.7796,183.2033,132.1349
273,182.4248,133.9308,128.3611,130.8149,184.9265,134.3261,130.1593,128.8612,186.8758,182.0217,183.9519,132.1800
274,181.8498,133.8130,128.6830,130.6402,184.6878,185.0792,129.5368,128.8931,186.5014,182.2560,184.1107,132.0018
275,182.0089,134.3861,128.6432,130.9289,183.8068,134.4270,130.0922,129.5623,186.4776,182.0742,184.0271,132.3537
276,183.1812,133.2135,129.1369,131.0244,184.6420,183.6106,129.9533,128.6971,186.9320,181.5910,184.8715,132.2167
277,182.7964,133.2787,129.1913,130.8223,184.6253,134.1253,130.0181,128.7980,187.2695,182.3058,183.7993,131.4713
278,182.4227,133.2364,129.9811,130.7575,183.8368,134.1188,130.1884,128.2929,188.2888,182.3809,183.7329,131.7226
279,183.3923,133.2533,129.5890,130.1580,184.7853,133.6289,129.7352,127.9814,188.3647,182.4390,183.0263,130.9384
280,184.1638,132.3044,130.0929,130.1653,185.4155,133.9623,129.4871,128.3412,186.9597,182.5040,183.3853,131.3563
281,183.7561,133.1167,129.8750,130.7575,184.5514,133.7065,129.4274,128.7589,187.5096,182.4376,182.5910,131.3263
282,184.0715,131.7474,129.8970,131.1631,184.5179,133.6438,129.2174,128.4821,187.4705,181.8783,183.2656,131.1400
283,182.8075,131.9120,129.3116,130.4014,185.1975,133.4246,129.3540,128.2926,186.9881,181.3020,182.3289,131.2635
284,182.6301,131.7972,129.5342,131.1850,185.1779,133.6975,129.5874,128.5822,186.9406,182.3146,182.5969,131.3882
285,182.3857,132.5793,129.5219,131.0345,184.1394,133.3672,129.3952,128.9289,186.9477,182.6351,182.7775,131.8329
286,182.3851,132.5533,129.6063,130.9947,184.4484,133.6063,129.9198,128.3500,186.7635,182.2437,182.9454,131.4784
287,183.3677,132.6638,129.3788,131.2417,184.3981,133.3786,129.9491,128.4276,187.9235,182.4152,182.0102,132.0707
288,182.4901,132.4919,128.5258,130.6468,183.7127,133.9327,129.5888,128.5323,188.1245,182.3054,182.5142,131.5238
289,182.0906,132.1145,129.2067,131.0577,184.4106,133.6244,129.2512,129.2532,188.2218,182.2195,182.3001,131.3341
290,181.4594,131.8049,129.7410,131.0110,183.9332,133.7286,129.0761,128.9031,187.9759,182.5777,182.0576,131.2691
291,182.6894,132.4030,129.0909,130.6388,183.7498,133.2647,129.2512,128.3409,187.8179,182.3186,182.4966,131.1372
292,182.4849,132.6397,129.1505,131.2435,183.1680,133.3088,129.7544,128.1872,187.9944,181.6325,182.1365,131.1992
293,181.9424,187.2015,129.2102,130.4462,184.5397,132.8572,128.7196,127.9213,188.6386,181.1052,181.3477,131.3123
294,182.7294,132.6359,128.8812,130.4968,184.2356,132.6113,129.1926,128.6189,188.6802,181.9046,181.8840,131.8708
295,182.3997,132.1718,128.8386,130.3977,184.8306,132.7287,128.3462,127.8482,187.8971,181.9452,181.9123,132.2177
296,183.2575,132.3125,128.8610,130.6843,185.3367,132.6732,128.8876,128.7273,187.9280,182.0186,181.2640,132.0517
297,183.1864,132.5673,128.5826,131.0601,184.9870,132.8968,128.8840,128.4790,188.2180,181.6890,181.0803,132.1943
298,182.8283,132.7458,128.8530,131.0259,184.5741,132.5591,128.3915,129.3053,188.2975,181.3446,181.3986,132.1118
299,183.1745,186.7360,128.6988,131.5151,185.3450,132.7269,128.4917,128.9445,188.7640,180.4418,181.5302,131.5664
300,182.2436,186.4745,129.0722,131.5692,185.1009,132.7138,128.5187,128.7622,188.5083,180.9418,182.3234,132.1110
301,182.4940,132.5607,128.9580,130.7276,185.1551,132.8250,129.4562,129.3285,188.4798,180.5033,182.7908,131.8479
302,181.8517,186.5196,129.0536,131.4729,185.7503,131.8750,128.9851,128.9138,188.9787,181.5928,182.7989,132.4629
303,182.1903,186.8939,129.5673,131.1554,185.6028,132.8852,129.0956,129.3684,189.6603,181.4277,182.2727,132.2265
304,181.9247,187.1262,129.5326,130.9889,185.3850,132.6785,129.6812,129.5179,189.3517,181.6618,182.4549,132.5754
305,182.7625,186.7492,129.9838,131.1993,185.1132,133.4246,129.7163,129.8899,189.0131,182.6815,183.1931,132.2341
306,182.3337,131.8439,129.5818,130.8764,185.8510,133.4174,129.5302,129.1261,189.0893,181.9527,182.5819,132.9769
307,182.0022,131.9817,129.6539,131.3843,186.1201,133.7657,129.5462,129.3614,189.7294,181.7815,182.3017,131.9605
308,181.4562,132.5908,129.4864,130.6096,186.0389,133.6177,129.9867,129.0828,189.0276,182.8095,182.2663,132.2564
309,181.3371,132.5155,129.7668,130.6166,185.5945,133.7874,129.4637,128.7976,190.2965,182.9338,182.8055,132.7540
310,182.1407,131.5369,129.3925,130.0700,185.4153,133.8096,129.4452,128.9987,190.2806,182.3011,182.8577,132.6308
311,181.4388,131.7127,129.7304,130.7564,186.2719,133.8017,130.2310,129.1286,189.3649,183.0437,182.3750,132.6487
312,182.6337,131.6497,129.1784,130.1788,186.2471,133.6560,130.4827,129.7541,189.1685,183.4240,182.4614,132.3560
313,180.9522,132.0523,129.5425,129.9245,186.0867,133.4374,129.9714,129.6823,189.6233,183.8632,181.8850,132.5671
314,181.3978,131.0975,129.9054,129.9205,185.0256,134.1650,130.1170,130.8826,190.0449,183.5784,182.2492,132.0634
315,181.0710,131.6050,129.4860,131.0413,185.2308,134.0212,130.0302,130.5001,189.0567,183.6072,182.0190,131.9456
316,181.6824,131.0044,128.8871,130.6961,184.4042,133.2160,129.8297,129.8491,188.7374,183.8461,181.8986,131.9472
317,181.5844,186.5147,128.9932,130.6137,184.0780,133.0153,130.0592,130.5811,133.9341,183.6006,182.0482,132.0813
318,182.7298,186.2059,129.6937,130.7422,184.4189,133.3216,129.4316,131.2202,133.6007,183.4239,182.1220,132.5350
319,182.2720,186.6602,129.8133,130.6900,184.7586,133.5184,129.9188,131.3923,188.7213,183.6260,181.8594,131.7425
320,182.2506,186.9108,129.6710,130.1258,185.1923,133.2202,129.4953,130.6195,188.7165,183.9919,183.0204,131.4928
321,181.5513,186.3826,129.8767,130.7345,185.3959,133.3045,129.4242,129.9827,189.6907,184.0597,183.0876,131.9362
322,181.6078,186.1786,129.1317,130.1288,185.2261,132.8302,129.9942,130.0841,189.4773,184.8082,182.9044,131.1763
323,181.9235,186.2074,129.7928,130.4902,185.1649,132.2406,130.2588,130.8205,189.9133,184.2811,182.5140,131.9203
324,180.8233,186.7683,130.0159,130.7065,185.7070,132.2608,130.5091,130.0976,189.3213,183.5429,181.8507,131.8023
325,181.4352,186.3878,130.5083,130.3380,185.4065,132.6394,129.5970,130.7301,188.9038,183.3757,182.1105,131.4148
326,180.6844,186.4611,130.6229,130.6306,185.6744,132.4164,130.0583,130.4259,189.5258,184.7621,181.5202,131.5280
327,181.1331,185.4985,130.5305,130.1314,184.8165,132.4912,129.7689,130.1677,189.5922,184.1403,181.4454,130.9397
328,180.2348,184.3911,130.4526,130.4780,185.1112,132.8535,130.1769,129.7007,190.1176,183.8966,181.9093,131.2549
329,180.0146,130.8056,131.0813,130.2397,185.3940,133.7547,130.3078,129.9214,190.4496,183.6259,182.3178,130.9734
330,181.1218,131.0193,130.7805,130.4896,185.6030,133.2505,130.0090,129.0680,189.3860,183.3862,182.9956,130.9252
331,180.9501,131.4862,131.2534,130.2415,185.3900,132.9691,130.1661,129.1445,188.9814,184.4194,183.2362,130.5386
332,181.4946,131.7783,131.2557,130.1497,185.6112,132.4311,129.8807,129.0220,188.4617,183.9801,182.9575,130.4109
333,181.2665,131.6267,130.4568,130.1239,185.9253,132.2573,131.1300,128.6907,189.0028,184.3058,183.9784,130.8178
334,181.4332,131.7727,130.3476,130.9958,186.0097,132.1541,130.7602,128.9224,186.7382,183.7494,183.5611,130.5024
335,181.2133,131.9783,130.6428,130.8325,186.5823,132.6059,130.8364,128.1584,186.8530,183.0985,183.3068,130.1679
336,181.1664,132.0713,130.4315,130.6627,186.8103,132.4786,130.9401,127.6014,187.1070,183.1429,182.0049,131.0917
337,180.2961,132.8132,130.4301,129.8402,186.4724,132.4627,130.9081,127.3749,187.5068,183.5844,182.6176,130.6672
338,181.2356,133.3410,130.3587,130.9143,185.9423,132.1607,131.6209,127.2706,187.1941,184.0729,182.5676,130.6935
339,180.8483,132.7347,129.5862,129.8466,185.8106,131.7959,131.4276,127.0529,187.8597,184.0290,182.2995,130.4949
340,181.1661,132.0761,129.3400,129.5667,186.5025,132.3122,131.2793,126.5878,187.2373,183.4363,182.5900,130.4401
341,181.5413,131.6513,130.5813,129.9185,185.6198,131.8849,130.8867,126.9573,187.9247,183.4004,182.5729,129.8658
342,181.8143,132.2847,130.4390,129.9262,185.3410,132.1543,130.8313,128.4117,187.7828,183.2030,182.0569,129.4406
343,181.2650,132.5056,130.2358,131.2900,185.6708,131.5595,131.4703,127.7949,188.2705,182.8629,182.1451,130.0836
344,180.3767,132.2544,130.6980,130.7876,186.0605,131.7488,131.1622,128.5715,187.0021,182.8889,181.8230,129.2251
345,180.4878,132.7558,130.9441,132.1111,185.7822,131.3051,130.5900,128.9321,186.7471,182.5832,181.8392,130.3323
346,181.1539,132.6025,130.4378,132.2966,185.2794,131.6912,130.3629,129.1200,187.2976,182.3000,182.3938,130.4777
347,180.7195,132.1802,130.8285,131.2589,185.5202,131.8791,130.7636,128.6935,187.3539,181.7247,181.9097,130.6767
348,180.9565,132.4350,130.5841,130.4367,185.6374,131.5157,130.7700,129.5687,187.2226,182.6175,182.4594,129.8488
349,180.7554,132.8806,130.2906,130.4297,185.3806,131.3182,130.7951,129.4531,188.2023,181.7924,182.2963,130.6872
350,180.3727,132.4103,130.0260,130.6451,185.3052,131.4870,130.8336,129.4002,188.1033,182.4892,181.6594,130.1794
351,180.8251,131.6129,130.5303,130.2024,185.3425,131.3729,130.9623,129.3538,187.6307,181.8669,181.6969,130.4458
352,181.2313,131.2664,129.8005,130.3842,185.2588,131.5395,130.8394,128.9776,188.5099,182.0041,181.7030,130.6805
353,180.6012,132.1568,129.5284,130.9474,184.9892,131.9435,129.7755,129.1187,188.5573,181.8941,181.0839,129.8175
354,181.1203,132.1267,129.3326,130.9368,185.5139,131.8828,129.6715,129.4847,187.6349,181.1679,181.0144,130.3807
355,180.9437,131.8545,129.7409,131.0281,184.9802,132.0430,130.5072,129.6233,187.1910,181.3040,181.3607,130.4636
356,181.3604,131.5986,130.2145,130.6942,186.0485,131.7636,130.1875,129.7416,187.9494,181.5840,180.9341,130.7171
357,180.3233,132.0010,129.8359,130.5496,185.5781,132.6572,130.4387,130.3645,188.7560,182.9067,180.3896,130.9888
358,180.9725,131.7868,129.4084,130.9344,185.6437,132.6112,130.4314,129.8246,187.8100,182.1653,180.3895,130.9871
359,180.9559,131.7640,129.2269,130.9670,185.1028,132.6062,129.9491,129.5795,187.8779,181.4715,181.0884,130.5824
360,180.4523,132.0093,129.8808,130.9012,184.2061,132.3322,129.1490,129.7942,188.0236,181.2898,181.6412,130.9005
361,182.0618,132.4144,129.8772,130.1840,131.8426,132.0906,129.0889,129.5754,187.1688,180.8250,181.3727,131.2746
362,182.2716,132.5285,129.5606,130.2471,184.4639,132.2378,129.5568,129.4587,186.8842,181.3237,181.4223,131.1651
363,182.7286,132.4259,129.8298,130.7164,184.9778,132.1509,129.5420,130.1799,186.8713,181.0611,181.1868,130.4997
364,183.8181,132.3689,129.9104,130.3413,185.1719,132.1870,130.0758,130.4301,187.7106,181.7238,181.4113,130.3688
365,183.6267,132.2485,130.2412,131.1111,184.9385,132.2001,129.7933,129.7366,187.5650,181.5617,180.7369,129.9488
366,183.3246,132.1981,129.9747,131.3123,185.2021,132.9685,130.3778,129.6215,186.2218,181.2039,181.2299,130.1093
367,182.6350,131.6147,130.1703,131.4858,185.1239,132.7329,130.5845,129.4360,186.5061,181.2346,181.3459,130.1877
368,183.0614,131.6208,129.9666,131.5550,185.3857,131.6195,130.9335,130.4576,186.4544,181.7687,180.0730,129.9583
369,183.0944,131.1349,129.9453,131.0916,184.5222,185.5890,130.5484,130.2036,185.7743,181.6773,179.7986,129.5269
370,183.7808,131.1104,130.3428,130.9883,184.3945,132.3996,130.2002,130.4245,186.1078,181.5223,180.3677,129.4834
371,183.2452,131.9770,129.5243,130.9727,184.1790,132.3639,130.4811,129.7805,186.4376,181.6338,180.1089,129.0403
372,184.5777,131.9208,129.8343,130.7071,183.8921,132.2598,130.8485,129.5040,185.9981,181.1794,179.3013,129.1282
373,184.2932,131.8180,129.3355,130.4948,183.8640,132.3233,130.7564,129.4994,186.5835,180.9418,180.9773,129.0634
374,183.9589,188.4518,129.8977,130.9633,183.7355,132.0098,130.8627,129.2775,185.7214,181.1073,180.7931,129.3445
375,183.9359,132.1453,129.5615,130.5653,184.1005,132.2243,130.6221,129.6162,185.9290,180.4373,180.8143,129.3098
376,184.9375,131.4702,129.6525,130.0224,183.9893,132.7536,130.7893,129.5452,185.8557,181.1326,180.4856,129.7240
377,185.4397,131.4470,130.0120,130.6417,184.9434,186.0567,130.2258,130.8215,133.0242,180.7913,180.5925,130.1362
378,184.7859,132.2621,130.3923,130.5268,184.3894,132.4431,130.1759,129.8365,132.6258,181.9057,179.9973,129.8450
379,184.4215,132.4081,129.9626,130.0682,184.4120,132.3308,129.7594,130.5554,132.8015,180.6497,180.1093,130.2068
380,184.7980,132.8053,130.2064,130.8932,184.1123,132.4429,130.0546,130.1215,132.5909,181.5022,180.0603,129.4736
381,185.1389,132.8525,130.3649,130.0141,184.0343,132.3554,131.0170,129.5330,132.1284,181.3256,179.9579,129.5984
382,184.6280,132.3848,131.2446,130.3456,185.1038,131.5390,130.9057,129.0828,132.5171,181.3213,180.1036,129.5620
383,184.8627,132.1301,131.2930,130.0730,131.7912,132.1194,130.6179,129.9642,133.4589,180.3284,180.8323,129.9439
384,184.8147,132.6682,131.2735,129.8579,184.4620,132.4695,131.2310,129.7092,132.9310,180.9078,180.8051,130.0252
385,185.7650,132.1076,131.0261,129.6741,184.8443,132.5663,131.1957,130.3259,133.0031,181.0231,180.8320,129.7419
386,186.4554,132.8227,131.3556,130.2788,184.1428,132.1009,130.7755,129.4472,133.8571,181.3354,180.5827,129.3507
387,186.4065,132.8074,130.7641,129.5727,183.4745,131.8505,130.5393,128.7488,133.8457,181.3048,180.2166,129.8184
388,186.9134,132.1742,131.2512,130.1829,131.7860,131.4898,130.8799,128.7102,134.0068,181.2115,180.5745,130.5421
389,186.6135,132.7580,130.8963,130.0556,131.0236,131.3630,131.4330,129.0255,133.7609,181.7847,180.8272,130.1150
390,186.0573,132.6049,130.4691,129.6327,131.0462,131.6310,131.0505,128.4445,133.1331,181.7306,181.2271,130.4604
391,185.2646,131.8367,131.0122,129.6254,131.0786,131.7436,130.6124,128.2727,132.9335,181.2114,181.1671,130.8813
392,184.3224,131.4240,130.5166,129.6326,131.7083,132.4247,130.3860,128.8608,133.4136,182.4361,180.9727,130.7814
393,185.0030,131.7856,130.8195,128.7534,131.5596,132.6812,130.2361,128.7198,133.3548,181.7579,181.3049,130.2330
394,184.2701,131.6482,130.7279,129.0403,185.0456,132.2497,130.4337,129.0637,132.9783,181.7660,181.4745,129.9906
395,184.6510,132.1878,130.4721,129.3589,186.3310,132.4198,129.4773,128.5126,133.4536,182.8233,181.5786,130.0390
396,184.0274,132.8650,130.4446,129.2891,185.5370,132.0687,129.8013,128.5655,132.8868,182.8452,181.1244,129.7916
397,184.5328,132.6371,130.3239,130.6666,185.7982,132.4724,129.6278,128.4404,132.2245,182.0492,181.9911,129.8453
398,184.8750,132.6635,130.7614,130.3825,185.4667,132.6920,129.8087,128.2097,132.9808,182.0407,181.6004,130.0089
399,184.5213,132.7788,130.7772,131.0617,186.0762,133.1109,129.9368,127.7923,133.0986,181.1803,180.7703,129.6784
400,184.5748,132.9043,130.5223,130.7561,186.5382,133.0126,129.6069,127.8497,133.6174,181.8129,180.2865,129.5988
